Transaction_ID,User_ID,Timestamp,Transaction_Amount,Merchant_Category,Location
TXN02785,USER1216,2026-01-02 22:25:00,292.7399968283736,groceries,Chicago
TXN00154,USER4561,2026-01-01 02:34:00,159.40253094868112,electronics,New York
TXN03593,USER2850,2026-01-03 11:53:00,43.22023395577517,clothing,Houston
TXN05755,USER3610,2026-01-04 23:55:00,42.26266060924078,restaurant,Phoenix
TXN03756,USER1940,2026-01-03 14:36:00,75.6476847073928,groceries,Chicago
TXN04250,USER1854,2026-01-03 22:50:00,257.53036896372424,groceries,Chicago
TXN03986,USER1592,2026-01-03 18:26:00,398.081531803796,clothing,Chicago
TXN01814,USER2781,2026-01-02 06:14:00,322.688552232972,electronics,New York
TXN03995,USER3470,2026-01-03 18:35:00,472.21621465036975,electronics,Los Angeles
TXN00190,USER1206,2026-01-01 03:10:00,272.4158118179211,groceries,Phoenix
TXN03661,USER3743,2026-01-03 13:01:00,487.1091460765974,restaurant,Los Angeles
TXN09317,USER2869,2026-01-07 11:17:00,20.32952360998311,groceries,Los Angeles
TXN02757,USER4713,2026-01-02 21:57:00,470.6881190173283,groceries,New York
TXN02853,USER4673,2026-01-02 23:33:00,215.96434070579448,electronics,Los Angeles
TXN03862,USER1580,2026-01-03 16:22:00,363.0125140906312,groceries,Phoenix
TXN03608,USER4988,2026-01-03 12:08:00,200.3802625229606,electronics,Chicago
TXN08343,USER2872,2026-01-06 19:03:00,495.3769542508,clothing,Phoenix
TXN08993,USER2515,2026-01-07 05:53:00,410.321856596444,groceries,Chicago
TXN09601,USER1495,2026-01-07 16:01:00,466.9886832122862,groceries,Houston
TXN00952,USER1357,2026-01-01 15:52:00,173.6823187257802,restaurant,New York
TXN08515,USER3463,2026-01-06 21:55:00,98.92869118076234,groceries,Houston
TXN07691,USER4118,2026-01-06 08:11:00,126.16787090254516,clothing,New York
TXN07910,USER3241,2026-01-06 11:50:00,11.720316946218803,restaurant,Chicago
TXN02552,USER1110,2026-01-02 18:32:00,349.47258732865527,restaurant,Chicago
TXN05215,USER4220,2026-01-04 14:55:00,358.91107649049366,electronics,Los Angeles
TXN06820,USER4792,2026-01-05 17:40:00,100.94599133816224,restaurant,Chicago
TXN04086,USER4657,2026-01-03 20:06:00,227.03918964987363,restaurant,Los Angeles
TXN05523,USER3660,2026-01-04 20:03:00,377.8975768734752,groceries,Chicago
TXN01792,USER3901,2026-01-02 05:52:00,402.937836889702,electronics,Phoenix
TXN08529,USER3170,2026-01-06 22:09:00,325.5317296145961,electronics,New York
TXN02868,USER1488,2026-01-02 23:48:00,117.66414755409448,groceries,Los Angeles
TXN05652,USER4075,2026-01-04 22:12:00,183.2389385601252,groceries,Houston
TXN02033,USER4029,2026-01-02 09:53:00,227.0895885512288,groceries,Los Angeles
TXN05313,USER1224,2026-01-04 16:33:00,60.75251739047736,groceries,Houston
TXN09417,USER4233,2026-01-07 12:57:00,39.38984337384306,groceries,Houston
TXN03536,USER2343,2026-01-03 10:56:00,212.2515769359228,restaurant,Los Angeles
TXN06284,USER1449,2026-01-05 08:44:00,277.2891925479114,clothing,Houston
TXN03533,USER3037,2026-01-03 10:53:00,362.1158329381959,restaurant,Los Angeles
TXN03615,USER1779,2026-01-03 12:15:00,96.28375109248842,electronics,Houston
TXN05719,USER1212,2026-01-04 23:19:00,258.2786884930864,clothing,Phoenix
TXN09958,USER3623,2026-01-07 21:58:00,23.722606541504632,electronics,Houston
TXN08945,USER4924,2026-01-07 05:05:00,387.5397856656352,electronics,Chicago
TXN09986,USER1435,2026-01-07 22:26:00,38.26480944593645,groceries,Los Angeles
TXN08696,USER3938,2026-01-07 00:56:00,14.528734144728295,restaurant,Phoenix
TXN03426,USER3020,2026-01-03 09:06:00,340.3541371413504,clothing,New York
TXN07841,USER4101,2026-01-06 10:41:00,486.8977642483107,clothing,Houston
TXN04652,USER1359,2026-01-04 05:32:00,382.8368217510077,clothing,New York
FRAUD00017,USER3792,2026-01-01 17:00:00,1968.8705746543696,electronics,London
TXN09899,USER2445,2026-01-07 20:59:00,434.9992973040351,electronics,Houston
TXN07601,USER2148,2026-01-06 06:41:00,45.43218163866781,restaurant,New York
TXN00117,USER3343,2026-01-01 01:57:00,353.53781780849226,clothing,Chicago
TXN05058,USER3455,2026-01-04 12:18:00,128.78521880473335,electronics,Los Angeles
TXN04588,USER1562,2026-01-04 04:28:00,402.026659896172,electronics,Houston
TXN02191,USER2486,2026-01-02 12:31:00,418.1671278909702,clothing,Phoenix
TXN03083,USER3556,2026-01-03 03:23:00,292.8278757470551,groceries,Phoenix
TXN00909,USER1928,2026-01-01 15:09:00,54.45323254643712,electronics,New York
TXN00731,USER4069,2026-01-01 12:11:00,113.63830714806636,clothing,Chicago
TXN02769,USER4828,2026-01-02 22:09:00,61.283710614869165,clothing,New York
TXN06555,USER3640,2026-01-05 13:15:00,174.9857777597914,clothing,Los Angeles
TXN01274,USER4440,2026-01-01 21:14:00,286.8267777497119,groceries,Phoenix
TXN09491,USER3630,2026-01-07 14:11:00,391.65739610026014,restaurant,Los Angeles
TXN05098,USER3437,2026-01-04 12:58:00,289.48978943009007,restaurant,Los Angeles
TXN08183,USER2498,2026-01-06 16:23:00,181.33015642649647,clothing,New York
TXN01584,USER2205,2026-01-02 02:24:00,154.40367124390872,electronics,Chicago
TXN02840,USER1344,2026-01-02 23:20:00,269.6064379643265,electronics,Los Angeles
TXN08473,USER2771,2026-01-06 21:13:00,14.683511212553604,restaurant,Phoenix
TXN05758,USER3536,2026-01-04 23:58:00,147.63280380312386,clothing,Los Angeles
TXN01175,USER3581,2026-01-01 19:35:00,79.96496196726349,electronics,New York
TXN07170,USER4072,2026-01-05 23:30:00,384.9046401155264,groceries,Chicago
TXN08850,USER3919,2026-01-07 03:30:00,364.1363662418673,clothing,Houston
FRAUD00101,USER1356,2026-01-05 05:00:00,1816.7962503711044,electronics,Unknown
TXN09152,USER2724,2026-01-07 08:32:00,39.78277262840767,clothing,Chicago
TXN07435,USER3504,2026-01-06 03:55:00,248.34865916277516,groceries,Chicago
TXN06507,USER4612,2026-01-05 12:27:00,41.9444730704986,electronics,Houston
TXN08313,USER1347,2026-01-06 18:33:00,138.60358846259626,electronics,Houston
TXN07741,USER2354,2026-01-06 09:01:00,402.1591811091797,groceries,Phoenix
TXN01575,USER3826,2026-01-02 02:15:00,397.1643731257931,clothing,Chicago
TXN00622,USER4709,2026-01-01 10:22:00,140.3896705832812,clothing,Los Angeles
TXN09251,USER4331,2026-01-07 10:11:00,494.7355569213788,groceries,New York
TXN07894,USER2182,2026-01-06 11:34:00,98.81142497241594,restaurant,New York
TXN03972,USER2931,2026-01-03 18:12:00,490.1580720633664,clothing,Phoenix
TXN02969,USER2825,2026-01-03 01:29:00,344.7040918431608,groceries,Phoenix
TXN01966,USER4608,2026-01-02 08:46:00,384.90222990023415,clothing,Phoenix
TXN06348,USER1238,2026-01-05 09:48:00,174.82066882301777,clothing,New York
TXN01704,USER4451,2026-01-02 04:24:00,357.7946746097465,clothing,Houston
TXN07244,USER4315,2026-01-06 00:44:00,237.2765685901497,clothing,Houston
TXN09815,USER4597,2026-01-07 19:35:00,72.25609261662194,groceries,Phoenix
TXN00897,USER2958,2026-01-01 14:57:00,489.6842043687843,groceries,Phoenix
TXN00730,USER2625,2026-01-01 12:10:00,125.87270699696032,electronics,New York
TXN04904,USER3884,2026-01-04 09:44:00,137.50357028851926,groceries,Phoenix
TXN09248,USER1512,2026-01-07 10:08:00,429.7263776714542,restaurant,Chicago
TXN01549,USER2639,2026-01-02 01:49:00,447.8198859827258,groceries,Houston
TXN00347,USER2959,2026-01-01 05:47:00,43.33828390491815,groceries,Los Angeles
TXN08629,USER1813,2026-01-06 23:49:00,56.51668468715287,restaurant,Houston
TXN01193,USER3094,2026-01-01 19:53:00,267.7138226817151,restaurant,Phoenix
TXN05806,USER2151,2026-01-05 00:46:00,301.50885025024706,electronics,Phoenix
TXN04578,USER4868,2026-01-04 04:18:00,424.8098801517328,clothing,Chicago
TXN07182,USER4021,2026-01-05 23:42:00,303.5960612531831,restaurant,Houston
TXN01641,USER2492,2026-01-02 03:21:00,420.0630768910302,electronics,Chicago
TXN09847,USER3244,2026-01-07 20:07:00,439.9973158541418,electronics,Los Angeles
TXN04762,USER3721,2026-01-04 07:22:00,192.400194641175,restaurant,Houston
TXN01276,USER3642,2026-01-01 21:16:00,212.69610655577145,restaurant,Houston
TXN06768,USER4331,2026-01-05 16:48:00,10.077294843247795,clothing,Chicago
TXN00330,USER4420,2026-01-01 05:30:00,107.55577576860358,electronics,Chicago
TXN08219,USER1298,2026-01-06 16:59:00,214.1683407711215,clothing,Phoenix
TXN03466,USER1424,2026-01-03 09:46:00,386.5263248474486,electronics,Phoenix
TXN06461,USER3621,2026-01-05 11:41:00,327.1081849522091,groceries,Los Angeles
FRAUD00080,USER2679,2026-01-04 08:00:00,1508.475876158834,electronics,Unknown
TXN09320,USER2454,2026-01-07 11:20:00,183.238629056093,electronics,New York
TXN06148,USER3900,2026-01-05 06:28:00,224.78306005103337,restaurant,Houston
TXN07773,USER3750,2026-01-06 09:33:00,477.2916609720029,electronics,Chicago
TXN08108,USER3902,2026-01-06 15:08:00,449.6300241565778,electronics,Chicago
TXN08595,USER3984,2026-01-06 23:15:00,212.3661094945149,electronics,New York
TXN05385,USER1158,2026-01-04 17:45:00,28.25440150095609,groceries,Chicago
TXN07232,USER1870,2026-01-06 00:32:00,397.0746521858488,clothing,Los Angeles
TXN09814,USER1630,2026-01-07 19:34:00,222.02540816700943,electronics,Los Angeles
TXN08818,USER3940,2026-01-07 02:58:00,490.3578156366347,groceries,New York
TXN09776,USER4090,2026-01-07 18:56:00,239.26733878469224,clothing,Los Angeles
TXN01288,USER1876,2026-01-01 21:28:00,437.94694774230464,clothing,Los Angeles
TXN05011,USER4522,2026-01-04 11:31:00,251.58720955470037,groceries,Chicago
TXN05619,USER2422,2026-01-04 21:39:00,188.4590890982629,groceries,Phoenix
TXN01938,USER1101,2026-01-02 08:18:00,247.0604793255702,clothing,Los Angeles
TXN06496,USER2853,2026-01-05 12:16:00,127.10342800028148,groceries,Phoenix
TXN01410,USER4391,2026-01-01 23:30:00,499.294795226958,electronics,New York
TXN06051,USER1689,2026-01-05 04:51:00,40.22334516401678,electronics,New York
TXN01869,USER4067,2026-01-02 07:09:00,422.8419090923828,electronics,Phoenix
TXN03192,USER4175,2026-01-03 05:12:00,175.49651840007513,clothing,Phoenix
TXN02252,USER4738,2026-01-02 13:32:00,293.77360397717405,restaurant,Chicago
TXN07672,USER4049,2026-01-06 07:52:00,492.1688935962167,clothing,Houston
TXN06538,USER3575,2026-01-05 12:58:00,95.74844608778616,groceries,New York
TXN01180,USER3280,2026-01-01 19:40:00,441.812834024126,restaurant,New York
TXN06179,USER1874,2026-01-05 06:59:00,30.744123492221124,groceries,Phoenix
TXN06562,USER1790,2026-01-05 13:22:00,312.27319526353347,groceries,Chicago
TXN01929,USER2062,2026-01-02 08:09:00,466.9975692658145,clothing,Los Angeles
TXN00949,USER3783,2026-01-01 15:49:00,126.7852332077185,clothing,Phoenix
TXN04828,USER2708,2026-01-04 08:28:00,334.0556757797442,electronics,Los Angeles
TXN02431,USER1959,2026-01-02 16:31:00,391.9705240937272,restaurant,Los Angeles
TXN01469,USER4571,2026-01-02 00:29:00,337.8855362120769,groceries,Phoenix
TXN02130,USER4314,2026-01-02 11:30:00,33.059986959704226,electronics,Houston
TXN04072,USER1773,2026-01-03 19:52:00,10.025885196825431,restaurant,Houston
TXN01669,USER3332,2026-01-02 03:49:00,367.32772205780833,groceries,New York
TXN06367,USER2030,2026-01-05 10:07:00,283.2447727381477,clothing,Chicago
TXN00458,USER1815,2026-01-01 07:38:00,326.69186749211684,electronics,New York
TXN02046,USER4241,2026-01-02 10:06:00,211.35712343175155,clothing,New York
TXN03380,USER1421,2026-01-03 08:20:00,489.2167776317349,groceries,Phoenix
TXN00366,USER4643,2026-01-01 06:06:00,154.01921264741753,groceries,Los Angeles
TXN02672,USER1525,2026-01-02 20:32:00,462.8670330729034,electronics,New York
TXN07209,USER2591,2026-01-06 00:09:00,108.4772760677074,groceries,Phoenix
TXN06371,USER1820,2026-01-05 10:11:00,178.28098812955162,electronics,Houston
TXN06125,USER2911,2026-01-05 06:05:00,123.17351062585549,restaurant,Houston
TXN07080,USER2960,2026-01-05 22:00:00,230.34312693372704,electronics,New York
TXN03887,USER2205,2026-01-03 16:47:00,365.2060331996813,restaurant,New York
TXN06113,USER1274,2026-01-05 05:53:00,140.85986071728652,restaurant,Chicago
TXN06825,USER2167,2026-01-05 17:45:00,54.51070872009294,groceries,Houston
TXN06071,USER1042,2026-01-05 05:11:00,54.42442336957578,clothing,Phoenix
TXN09381,USER2916,2026-01-07 12:21:00,385.3791995679284,electronics,Houston
TXN06128,USER2799,2026-01-05 06:08:00,218.6755948327404,electronics,Phoenix
TXN02671,USER1939,2026-01-02 20:31:00,177.54790185161605,groceries,Houston
TXN09195,USER4556,2026-01-07 09:15:00,121.01138577788272,clothing,Los Angeles
TXN03467,USER3176,2026-01-03 09:47:00,443.6575090281567,groceries,Los Angeles
TXN05090,USER4797,2026-01-04 12:50:00,110.53958836362877,restaurant,Los Angeles
TXN09821,USER1363,2026-01-07 19:41:00,388.9430256068805,electronics,Phoenix
TXN05105,USER4722,2026-01-04 13:05:00,342.6832578975283,restaurant,Chicago
TXN06399,USER3383,2026-01-05 10:39:00,372.6176130422467,clothing,Los Angeles
TXN02559,USER1899,2026-01-02 18:39:00,263.6386159150039,clothing,Houston
TXN07553,USER3410,2026-01-06 05:53:00,167.41503497281712,electronics,New York
TXN06682,USER3509,2026-01-05 15:22:00,243.62965971118777,restaurant,Phoenix
TXN04449,USER3261,2026-01-04 02:09:00,195.7888233501723,electronics,Chicago
TXN06794,USER3690,2026-01-05 17:14:00,15.403761291761167,electronics,New York
TXN04653,USER4146,2026-01-04 05:33:00,493.1536848162506,clothing,New York
TXN08734,USER1662,2026-01-07 01:34:00,81.72420994739694,electronics,Phoenix
TXN06361,USER1070,2026-01-05 10:01:00,308.8356801429135,electronics,Chicago
TXN08370,USER4584,2026-01-06 19:30:00,495.838767256466,groceries,Houston
TXN05013,USER2238,2026-01-04 11:33:00,304.3624894806928,electronics,Los Angeles
TXN03695,USER4081,2026-01-03 13:35:00,109.50459053083044,restaurant,Chicago
TXN09531,USER1666,2026-01-07 14:51:00,441.8122688780768,restaurant,Los Angeles
TXN05106,USER1632,2026-01-04 13:06:00,365.2970492598489,groceries,Chicago
TXN05208,USER4334,2026-01-04 14:48:00,24.029284979469885,electronics,Chicago
TXN04442,USER3394,2026-01-04 02:02:00,257.32961854711544,restaurant,New York
TXN06676,USER2327,2026-01-05 15:16:00,12.769531372180516,electronics,Los Angeles
TXN00650,USER3141,2026-01-01 10:50:00,371.3414062992899,clothing,Phoenix
FRAUD00093,USER4658,2026-01-04 21:00:00,4621.139770430555,travel,Moscow
TXN01626,USER1024,2026-01-02 03:06:00,65.48929130351172,restaurant,Phoenix
TXN07762,USER2923,2026-01-06 09:22:00,336.4896083328632,groceries,Phoenix
TXN01435,USER3136,2026-01-01 23:55:00,173.711279522416,groceries,Phoenix
TXN09831,USER4005,2026-01-07 19:51:00,34.10260521369081,electronics,New York
TXN05171,USER2576,2026-01-04 14:11:00,219.65606227796567,electronics,Los Angeles
FRAUD00064,USER1516,2026-01-03 16:00:00,1993.858418811376,electronics,London
TXN05831,USER3386,2026-01-05 01:11:00,38.485557603146006,clothing,New York
TXN04317,USER2298,2026-01-03 23:57:00,353.55915437795267,electronics,Los Angeles
TXN06157,USER1679,2026-01-05 06:37:00,286.0580329264212,restaurant,Phoenix
TXN01652,USER2086,2026-01-02 03:32:00,123.8219305072618,clothing,Phoenix
FRAUD00170,USER3106,2026-01-08 02:00:00,3578.2223998573854,travel,Unknown
TXN02432,USER2963,2026-01-02 16:32:00,133.76714327551483,groceries,Houston
TXN07665,USER2216,2026-01-06 07:45:00,343.2299038703499,restaurant,Chicago
TXN09171,USER2500,2026-01-07 08:51:00,44.15679576979097,clothing,New York
TXN06170,USER2162,2026-01-05 06:50:00,107.86697436997844,clothing,Phoenix
TXN01782,USER1933,2026-01-02 05:42:00,11.791592558878143,electronics,Chicago
TXN04795,USER3913,2026-01-04 07:55:00,170.79211845238362,groceries,New York
TXN05388,USER4313,2026-01-04 17:48:00,165.82475535900608,electronics,Phoenix
TXN04341,USER3512,2026-01-04 00:21:00,196.295549007837,electronics,Chicago
TXN04910,USER3767,2026-01-04 09:50:00,84.5524645905631,restaurant,Los Angeles
TXN08061,USER1439,2026-01-06 14:21:00,381.1663391226583,clothing,Los Angeles
TXN04935,USER4234,2026-01-04 10:15:00,406.8574289499843,clothing,Houston
TXN03782,USER3962,2026-01-03 15:02:00,293.5068208105454,restaurant,New York
TXN02568,USER4771,2026-01-02 18:48:00,246.38756478141715,electronics,Houston
TXN01282,USER2305,2026-01-01 21:22:00,171.46990274925838,groceries,Phoenix
TXN03441,USER4865,2026-01-03 09:21:00,42.875928988640574,restaurant,Los Angeles
FRAUD00016,USER3209,2026-01-01 16:00:00,2145.0807389583524,travel,London
TXN04794,USER2134,2026-01-04 07:54:00,24.907534430501958,clothing,Chicago
TXN04850,USER4375,2026-01-04 08:50:00,287.07361937631305,clothing,New York
TXN03644,USER3588,2026-01-03 12:44:00,251.01922013580364,restaurant,Chicago
TXN01305,USER3397,2026-01-01 21:45:00,494.3015776935698,groceries,Los Angeles
TXN05622,USER4180,2026-01-04 21:42:00,248.3404585056324,restaurant,Phoenix
TXN07800,USER4684,2026-01-06 10:00:00,254.9129062968086,electronics,Chicago
TXN02097,USER1398,2026-01-02 10:57:00,140.9328487881763,electronics,New York
TXN00245,USER2306,2026-01-01 04:05:00,305.5902571151746,electronics,New York
TXN04032,USER1959,2026-01-03 19:12:00,209.51050624889123,clothing,Chicago
TXN05735,USER1976,2026-01-04 23:35:00,255.4749579108455,groceries,New York
TXN05922,USER2815,2026-01-05 02:42:00,134.76716465991876,groceries,Phoenix
TXN09612,USER3179,2026-01-07 16:12:00,264.96970506707135,groceries,Chicago
TXN02914,USER4693,2026-01-03 00:34:00,404.9874065007663,electronics,Phoenix
TXN05953,USER1777,2026-01-05 03:13:00,259.5516054331638,clothing,Phoenix
TXN03279,USER4839,2026-01-03 06:39:00,396.1982961864961,groceries,Phoenix
TXN02827,USER3474,2026-01-02 23:07:00,451.617011820316,clothing,Los Angeles
TXN00842,USER2542,2026-01-01 14:02:00,190.6753261807145,clothing,New York
FRAUD00146,USER4419,2026-01-07 02:00:00,2753.215521608363,electronics,Moscow
TXN02059,USER1813,2026-01-02 10:19:00,57.44117818373712,clothing,Los Angeles
TXN03850,USER4701,2026-01-03 16:10:00,334.1469188316257,electronics,Phoenix
TXN03606,USER3160,2026-01-03 12:06:00,379.2964075756949,clothing,Los Angeles
TXN02954,USER1335,2026-01-03 01:14:00,289.62564370058664,groceries,Houston
TXN02183,USER4612,2026-01-02 12:23:00,188.41931785233768,electronics,Chicago
TXN04465,USER2644,2026-01-04 02:25:00,144.38830657786085,restaurant,Houston
TXN04063,USER2783,2026-01-03 19:43:00,285.932031007103,restaurant,Houston
TXN02306,USER1571,2026-01-02 14:26:00,348.1369235525109,clothing,New York
FRAUD00189,USER1896,2026-01-08 21:00:00,3566.1454569822145,travel,Unknown
TXN07463,USER2232,2026-01-06 04:23:00,200.044098846065,groceries,New York
TXN05966,USER4510,2026-01-05 03:26:00,171.4756454267022,groceries,Los Angeles
TXN09619,USER3154,2026-01-07 16:19:00,275.302893538824,groceries,Chicago
TXN02803,USER1307,2026-01-02 22:43:00,65.74335981422922,electronics,Phoenix
TXN00485,USER1992,2026-01-01 08:05:00,141.3901825098412,restaurant,Los Angeles
TXN03564,USER1189,2026-01-03 11:24:00,80.47889078525233,groceries,New York
TXN05428,USER4499,2026-01-04 18:28:00,385.9663675162876,groceries,Chicago
TXN09103,USER1382,2026-01-07 07:43:00,132.4476654850087,groceries,New York
TXN06880,USER1762,2026-01-05 18:40:00,12.275796711644498,groceries,Chicago
TXN07508,USER2953,2026-01-06 05:08:00,108.83523311935647,restaurant,Los Angeles
TXN05114,USER2475,2026-01-04 13:14:00,138.2589058281416,restaurant,Houston
TXN06251,USER3156,2026-01-05 08:11:00,215.6394231570615,groceries,New York
TXN09230,USER4946,2026-01-07 09:50:00,32.005653289278456,restaurant,Phoenix
TXN01710,USER4462,2026-01-02 04:30:00,407.4412374896059,electronics,Chicago
TXN06913,USER4120,2026-01-05 19:13:00,229.4667589737869,electronics,Phoenix
TXN09153,USER2951,2026-01-07 08:33:00,450.1570566964595,groceries,Los Angeles
TXN06960,USER1824,2026-01-05 20:00:00,438.9112504925749,clothing,Houston
TXN08392,USER2436,2026-01-06 19:52:00,400.209429985028,groceries,Los Angeles
TXN01522,USER4363,2026-01-02 01:22:00,297.8112356020327,clothing,Los Angeles
TXN01156,USER2719,2026-01-01 19:16:00,464.902550470588,electronics,Phoenix
TXN08077,USER4523,2026-01-06 14:37:00,45.6151163912853,restaurant,Chicago
TXN06234,USER4935,2026-01-05 07:54:00,432.71029446262565,electronics,Houston
TXN09318,USER3568,2026-01-07 11:18:00,430.7382936622891,clothing,New York
FRAUD00160,USER2561,2026-01-07 16:00:00,2090.3722239343824,electronics,Moscow
TXN04582,USER2842,2026-01-04 04:22:00,374.31624253174687,groceries,Phoenix
TXN00112,USER4533,2026-01-01 01:52:00,443.32827970593087,clothing,New York
TXN09406,USER2727,2026-01-07 12:46:00,471.5361669772252,electronics,Chicago
TXN00236,USER2529,2026-01-01 03:56:00,497.7565413334735,restaurant,Houston
TXN08456,USER2782,2026-01-06 20:56:00,24.592585787251256,electronics,Phoenix
TXN04985,USER3092,2026-01-04 11:05:00,486.3270366740324,restaurant,Phoenix
TXN05401,USER3469,2026-01-04 18:01:00,313.936620379413,groceries,Chicago
TXN03025,USER4189,2026-01-03 02:25:00,68.93277193301736,electronics,Chicago
TXN01172,USER1603,2026-01-01 19:32:00,221.7369560329454,electronics,Houston
TXN06623,USER3949,2026-01-05 14:23:00,359.8866220211741,groceries,Houston
TXN09992,USER4235,2026-01-07 22:32:00,215.36149228048623,groceries,Chicago
TXN09883,USER2461,2026-01-07 20:43:00,344.6511808356118,restaurant,Houston
TXN08167,USER4182,2026-01-06 16:07:00,314.3513965545062,electronics,New York
TXN07298,USER3849,2026-01-06 01:38:00,486.3006261465456,groceries,Chicago
TXN03955,USER3189,2026-01-03 17:55:00,444.4289021227837,restaurant,Houston
TXN04938,USER3311,2026-01-04 10:18:00,210.82535982799152,electronics,Houston
TXN01582,USER2645,2026-01-02 02:22:00,184.2096006044837,groceries,Phoenix
TXN07613,USER3619,2026-01-06 06:53:00,289.15684677926725,restaurant,Chicago
TXN01642,USER4120,2026-01-02 03:22:00,290.4344409587375,groceries,Los Angeles
TXN05835,USER4407,2026-01-05 01:15:00,94.04611995572162,electronics,Houston
TXN07119,USER3746,2026-01-05 22:39:00,241.81632366869363,restaurant,Phoenix
TXN00581,USER1773,2026-01-01 09:41:00,229.50611162727307,electronics,Los Angeles
TXN08454,USER1404,2026-01-06 20:54:00,426.7219297140573,clothing,New York
TXN03524,USER2414,2026-01-03 10:44:00,306.0871628335933,electronics,Phoenix
TXN09219,USER2551,2026-01-07 09:39:00,160.26762885342706,groceries,Houston
TXN03545,USER4719,2026-01-03 11:05:00,222.5246143873963,electronics,Chicago
TXN06247,USER3876,2026-01-05 08:07:00,381.643316181472,electronics,Chicago
TXN06347,USER1092,2026-01-05 09:47:00,317.2978130899476,restaurant,New York
TXN05499,USER3801,2026-01-04 19:39:00,200.879090595946,restaurant,Los Angeles
TXN04459,USER2490,2026-01-04 02:19:00,196.27356955925828,groceries,Chicago
TXN02460,USER2367,2026-01-02 17:00:00,92.61353373267804,groceries,Houston
TXN02273,USER4329,2026-01-02 13:53:00,150.26692733775977,groceries,Phoenix
TXN02438,USER3963,2026-01-02 16:38:00,237.77884259850265,groceries,Houston
TXN05278,USER4573,2026-01-04 15:58:00,277.2277975454844,restaurant,Houston
TXN02288,USER4294,2026-01-02 14:08:00,208.2145669845352,restaurant,Phoenix
TXN04096,USER3614,2026-01-03 20:16:00,471.57580897309714,electronics,Houston
TXN09316,USER3521,2026-01-07 11:16:00,449.6753283813144,groceries,New York
TXN07766,USER4545,2026-01-06 09:26:00,403.838467409,clothing,Phoenix
FRAUD00213,USER4731,2026-01-09 21:00:00,4887.7031866843145,electronics,Moscow
TXN06259,USER1086,2026-01-05 08:19:00,459.58711634287056,electronics,Phoenix
TXN07521,USER3832,2026-01-06 05:21:00,363.73569125622896,groceries,Los Angeles
TXN04708,USER2399,2026-01-04 06:28:00,107.22094958484574,restaurant,Chicago
TXN03823,USER2283,2026-01-03 15:43:00,200.74053443643365,groceries,Los Angeles
TXN06921,USER4587,2026-01-05 19:21:00,126.74858253656572,groceries,Phoenix
TXN04917,USER4906,2026-01-04 09:57:00,440.137975752149,restaurant,Los Angeles
TXN04944,USER3694,2026-01-04 10:24:00,165.19138979235586,clothing,Phoenix
TXN00143,USER2495,2026-01-01 02:23:00,214.410496698094,restaurant,Phoenix
TXN01527,USER2683,2026-01-02 01:27:00,252.35255585424176,groceries,Phoenix
TXN04121,USER3267,2026-01-03 20:41:00,19.251630502354985,electronics,Phoenix
TXN06624,USER2240,2026-01-05 14:24:00,153.380236437498,electronics,Los Angeles
TXN03292,USER3383,2026-01-03 06:52:00,128.33805115947,clothing,Chicago
TXN07050,USER3785,2026-01-05 21:30:00,310.8752872398388,clothing,Phoenix
TXN00829,USER1732,2026-01-01 13:49:00,483.1488173766332,electronics,Chicago
TXN01820,USER1441,2026-01-02 06:20:00,242.83372435108785,electronics,Phoenix
TXN02092,USER1431,2026-01-02 10:52:00,209.2518981736355,clothing,New York
TXN09885,USER4028,2026-01-07 20:45:00,254.83841942723615,groceries,Phoenix
TXN08426,USER2881,2026-01-06 20:26:00,438.1716903772256,groceries,Phoenix
TXN03832,USER3171,2026-01-03 15:52:00,466.0957594489333,clothing,New York
TXN00479,USER3544,2026-01-01 07:59:00,186.42935194605573,electronics,Phoenix
TXN08387,USER2869,2026-01-06 19:47:00,90.46630953139952,groceries,Los Angeles
TXN01556,USER2347,2026-01-02 01:56:00,405.774160831588,groceries,New York
TXN06486,USER2071,2026-01-05 12:06:00,419.8718639163259,electronics,Houston
TXN07582,USER2310,2026-01-06 06:22:00,419.6150643466685,restaurant,Houston
TXN00826,USER2156,2026-01-01 13:46:00,124.81928216875814,restaurant,Phoenix
TXN09516,USER4280,2026-01-07 14:36:00,391.8095370149029,electronics,New York
TXN01063,USER4143,2026-01-01 17:43:00,106.8682485260989,groceries,Phoenix
TXN04060,USER1446,2026-01-03 19:40:00,107.9377575782274,clothing,Chicago
TXN07863,USER3286,2026-01-06 11:03:00,92.5198950149147,clothing,Houston
TXN05658,USER4319,2026-01-04 22:18:00,109.11385905359488,restaurant,Chicago
TXN00015,USER4444,2026-01-01 00:15:00,284.0168845665445,electronics,Houston
TXN09258,USER3208,2026-01-07 10:18:00,266.3572248213553,clothing,Phoenix
TXN06315,USER4630,2026-01-05 09:15:00,104.47293230656504,electronics,Los Angeles
TXN08564,USER3381,2026-01-06 22:44:00,164.46692791650034,restaurant,Houston
TXN00319,USER4029,2026-01-01 05:19:00,302.1098982794495,clothing,Houston
TXN00260,USER2257,2026-01-01 04:20:00,399.06708063032175,restaurant,Chicago
TXN02684,USER2646,2026-01-02 20:44:00,139.10198838998562,clothing,Phoenix
TXN07534,USER3798,2026-01-06 05:34:00,459.35233917569326,electronics,Los Angeles
TXN00048,USER1189,2026-01-01 00:48:00,239.592927349656,restaurant,Chicago
