Transaction_ID,User_ID,Timestamp,Transaction_Amount,Merchant_Category,Location,IsFraud
TXN05831,USER3386,2026-01-05 01:11:00,38.485557603146006,clothing,New York,0
TXN04317,USER2298,2026-01-03 23:57:00,353.55915437795267,electronics,Los Angeles,0
TXN06157,USER1679,2026-01-05 06:37:00,286.05803292642116,restaurant,Phoenix,0
TXN01652,USER2086,2026-01-02 03:32:00,123.8219305072618,clothing,Phoenix,0
FRAUD00170,USER3106,2026-01-08 02:00:00,3578.2223998573854,travel,Unknown,1
TXN02432,USER2963,2026-01-02 16:32:00,133.76714327551485,groceries,Houston,0
TXN07665,USER2216,2026-01-06 07:45:00,343.2299038703499,restaurant,Chicago,0
TXN09171,USER2500,2026-01-07 08:51:00,44.15679576979097,clothing,New York,0
TXN06170,USER2162,2026-01-05 06:50:00,107.86697436997844,clothing,Phoenix,0
TXN01782,USER1933,2026-01-02 05:42:00,11.791592558878145,electronics,Chicago,0
TXN04795,USER3913,2026-01-04 07:55:00,170.79211845238362,groceries,New York,0
TXN05388,USER4313,2026-01-04 17:48:00,165.82475535900608,electronics,Phoenix,0
TXN04341,USER3512,2026-01-04 00:21:00,196.295549007837,electronics,Chicago,0
TXN04910,USER3767,2026-01-04 09:50:00,84.5524645905631,restaurant,Los Angeles,0
TXN08061,USER1439,2026-01-06 14:21:00,381.1663391226583,clothing,Los Angeles,0
TXN04935,USER4234,2026-01-04 10:15:00,406.8574289499843,clothing,Houston,0
TXN03782,USER3962,2026-01-03 15:02:00,293.5068208105454,restaurant,New York,0
TXN02568,USER4771,2026-01-02 18:48:00,246.38756478141713,electronics,Houston,0
TXN01282,USER2305,2026-01-01 21:22:00,171.46990274925838,groceries,Phoenix,0
TXN03441,USER4865,2026-01-03 09:21:00,42.875928988640574,restaurant,Los Angeles,0
FRAUD00016,USER3209,2026-01-01 16:00:00,2145.0807389583524,travel,London,1
TXN04794,USER2134,2026-01-04 07:54:00,24.907534430501954,clothing,Chicago,0
TXN04850,USER4375,2026-01-04 08:50:00,287.07361937631305,clothing,New York,0
TXN03644,USER3588,2026-01-03 12:44:00,251.01922013580364,restaurant,Chicago,0
TXN01305,USER3397,2026-01-01 21:45:00,494.3015776935698,groceries,Los Angeles,0
TXN05622,USER4180,2026-01-04 21:42:00,248.3404585056324,restaurant,Phoenix,0
TXN07800,USER4684,2026-01-06 10:00:00,254.91290629680861,electronics,Chicago,0
TXN02097,USER1398,2026-01-02 10:57:00,140.9328487881763,electronics,New York,0
TXN00245,USER2306,2026-01-01 04:05:00,305.5902571151746,electronics,New York,0
TXN04032,USER1959,2026-01-03 19:12:00,209.51050624889123,clothing,Chicago,0
TXN05735,USER1976,2026-01-04 23:35:00,255.4749579108455,groceries,New York,0
TXN05922,USER2815,2026-01-05 02:42:00,134.76716465991876,groceries,Phoenix,0
TXN09612,USER3179,2026-01-07 16:12:00,264.96970506707135,groceries,Chicago,0
TXN02914,USER4693,2026-01-03 00:34:00,404.98740650076627,electronics,Phoenix,0
TXN05953,USER1777,2026-01-05 03:13:00,259.5516054331638,clothing,Phoenix,0
TXN03279,USER4839,2026-01-03 06:39:00,396.1982961864961,groceries,Phoenix,0
TXN02827,USER3474,2026-01-02 23:07:00,451.617011820316,clothing,Los Angeles,0
TXN00842,USER2542,2026-01-01 14:02:00,190.6753261807145,clothing,New York,0
FRAUD00146,USER4419,2026-01-07 02:00:00,2753.215521608363,electronics,Moscow,1
TXN02059,USER1813,2026-01-02 10:19:00,57.441178183737115,clothing,Los Angeles,0
TXN03850,USER4701,2026-01-03 16:10:00,334.1469188316257,electronics,Phoenix,0
TXN03606,USER3160,2026-01-03 12:06:00,379.29640757569484,clothing,Los Angeles,0
TXN02954,USER1335,2026-01-03 01:14:00,289.62564370058664,groceries,Houston,0
TXN02183,USER4612,2026-01-02 12:23:00,188.41931785233766,electronics,Chicago,0
TXN04465,USER2644,2026-01-04 02:25:00,144.38830657786085,restaurant,Houston,0
TXN04063,USER2783,2026-01-03 19:43:00,285.932031007103,restaurant,Houston,0
TXN02306,USER1571,2026-01-02 14:26:00,348.1369235525109,clothing,New York,0
FRAUD00189,USER1896,2026-01-08 21:00:00,3566.1454569822145,travel,Unknown,1
TXN07463,USER2232,2026-01-06 04:23:00,200.044098846065,groceries,New York,0
TXN05966,USER4510,2026-01-05 03:26:00,171.47564542670221,groceries,Los Angeles,0
TXN09619,USER3154,2026-01-07 16:19:00,275.302893538824,groceries,Chicago,0
TXN02803,USER1307,2026-01-02 22:43:00,65.74335981422922,electronics,Phoenix,0
TXN00485,USER1992,2026-01-01 08:05:00,141.3901825098412,restaurant,Los Angeles,0
TXN03564,USER1189,2026-01-03 11:24:00,80.47889078525233,groceries,New York,0
TXN05428,USER4499,2026-01-04 18:28:00,385.9663675162876,groceries,Chicago,0
TXN09103,USER1382,2026-01-07 07:43:00,132.4476654850087,groceries,New York,0
TXN06880,USER1762,2026-01-05 18:40:00,12.275796711644498,groceries,Chicago,0
TXN07508,USER2953,2026-01-06 05:08:00,108.83523311935647,restaurant,Los Angeles,0
TXN05114,USER2475,2026-01-04 13:14:00,138.2589058281416,restaurant,Houston,0
TXN06251,USER3156,2026-01-05 08:11:00,215.6394231570615,groceries,New York,0
TXN09230,USER4946,2026-01-07 09:50:00,32.005653289278456,restaurant,Phoenix,0
TXN01710,USER4462,2026-01-02 04:30:00,407.4412374896059,electronics,Chicago,0
TXN06913,USER4120,2026-01-05 19:13:00,229.46675897378694,electronics,Phoenix,0
TXN09153,USER2951,2026-01-07 08:33:00,450.1570566964595,groceries,Los Angeles,0
TXN06960,USER1824,2026-01-05 20:00:00,438.91125049257494,clothing,Houston,0
TXN08392,USER2436,2026-01-06 19:52:00,400.209429985028,groceries,Los Angeles,0
TXN01522,USER4363,2026-01-02 01:22:00,297.8112356020327,clothing,Los Angeles,0
TXN01156,USER2719,2026-01-01 19:16:00,464.902550470588,electronics,Phoenix,0
TXN08077,USER4523,2026-01-06 14:37:00,45.6151163912853,restaurant,Chicago,0
TXN06234,USER4935,2026-01-05 07:54:00,432.71029446262565,electronics,Houston,0
TXN09318,USER3568,2026-01-07 11:18:00,430.7382936622891,clothing,New York,0
FRAUD00160,USER2561,2026-01-07 16:00:00,2090.3722239343824,electronics,Moscow,1
TXN04582,USER2842,2026-01-04 04:22:00,374.31624253174687,groceries,Phoenix,0
TXN00112,USER4533,2026-01-01 01:52:00,443.32827970593087,clothing,New York,0
TXN09406,USER2727,2026-01-07 12:46:00,471.53616697722515,electronics,Chicago,0
TXN00236,USER2529,2026-01-01 03:56:00,497.7565413334735,restaurant,Houston,0
TXN08456,USER2782,2026-01-06 20:56:00,24.592585787251256,electronics,Phoenix,0
TXN04985,USER3092,2026-01-04 11:05:00,486.3270366740324,restaurant,Phoenix,0
TXN05401,USER3469,2026-01-04 18:01:00,313.936620379413,groceries,Chicago,0
TXN03025,USER4189,2026-01-03 02:25:00,68.93277193301736,electronics,Chicago,0
TXN01172,USER1603,2026-01-01 19:32:00,221.7369560329454,electronics,Houston,0
TXN06623,USER3949,2026-01-05 14:23:00,359.8866220211741,groceries,Houston,0
TXN09992,USER4235,2026-01-07 22:32:00,215.36149228048623,groceries,Chicago,0
TXN09883,USER2461,2026-01-07 20:43:00,344.6511808356118,restaurant,Houston,0
TXN08167,USER4182,2026-01-06 16:07:00,314.3513965545062,electronics,New York,0
TXN07298,USER3849,2026-01-06 01:38:00,486.30062614654554,groceries,Chicago,0
TXN03955,USER3189,2026-01-03 17:55:00,444.4289021227837,restaurant,Houston,0
TXN04938,USER3311,2026-01-04 10:18:00,210.82535982799152,electronics,Houston,0
TXN01582,USER2645,2026-01-02 02:22:00,184.20960060448374,groceries,Phoenix,0
TXN07613,USER3619,2026-01-06 06:53:00,289.15684677926725,restaurant,Chicago,0
TXN01642,USER4120,2026-01-02 03:22:00,290.4344409587375,groceries,Los Angeles,0
TXN05835,USER4407,2026-01-05 01:15:00,94.04611995572162,electronics,Houston,0
TXN07119,USER3746,2026-01-05 22:39:00,241.81632366869363,restaurant,Phoenix,0
TXN00581,USER1773,2026-01-01 09:41:00,229.50611162727307,electronics,Los Angeles,0
TXN08454,USER1404,2026-01-06 20:54:00,426.7219297140573,clothing,New York,0
TXN03524,USER2414,2026-01-03 10:44:00,306.0871628335933,electronics,Phoenix,0
TXN09219,USER2551,2026-01-07 09:39:00,160.26762885342706,groceries,Houston,0
TXN03545,USER4719,2026-01-03 11:05:00,222.5246143873963,electronics,Chicago,0
TXN06247,USER3876,2026-01-05 08:07:00,381.643316181472,electronics,Chicago,0
TXN06347,USER1092,2026-01-05 09:47:00,317.29781308994757,restaurant,New York,0
TXN05499,USER3801,2026-01-04 19:39:00,200.879090595946,restaurant,Los Angeles,0
TXN04459,USER2490,2026-01-04 02:19:00,196.27356955925828,groceries,Chicago,0
TXN02460,USER2367,2026-01-02 17:00:00,92.61353373267805,groceries,Houston,0
TXN02273,USER4329,2026-01-02 13:53:00,150.26692733775977,groceries,Phoenix,0
TXN02438,USER3963,2026-01-02 16:38:00,237.77884259850265,groceries,Houston,0
TXN05278,USER4573,2026-01-04 15:58:00,277.2277975454844,restaurant,Houston,0
TXN02288,USER4294,2026-01-02 14:08:00,208.21456698453517,restaurant,Phoenix,0
TXN04096,USER3614,2026-01-03 20:16:00,471.57580897309714,electronics,Houston,0
TXN09316,USER3521,2026-01-07 11:16:00,449.6753283813144,groceries,New York,0
TXN07766,USER4545,2026-01-06 09:26:00,403.838467409,clothing,Phoenix,0
FRAUD00213,USER4731,2026-01-09 21:00:00,4887.7031866843145,electronics,Moscow,1
TXN06259,USER1086,2026-01-05 08:19:00,459.58711634287056,electronics,Phoenix,0
TXN07521,USER3832,2026-01-06 05:21:00,363.73569125622896,groceries,Los Angeles,0
TXN04708,USER2399,2026-01-04 06:28:00,107.22094958484574,restaurant,Chicago,0
TXN03823,USER2283,2026-01-03 15:43:00,200.74053443643365,groceries,Los Angeles,0
TXN06921,USER4587,2026-01-05 19:21:00,126.74858253656572,groceries,Phoenix,0
TXN04917,USER4906,2026-01-04 09:57:00,440.13797575214903,restaurant,Los Angeles,0
TXN04944,USER3694,2026-01-04 10:24:00,165.19138979235586,clothing,Phoenix,0
TXN00143,USER2495,2026-01-01 02:23:00,214.41049669809402,restaurant,Phoenix,0
TXN01527,USER2683,2026-01-02 01:27:00,252.35255585424179,groceries,Phoenix,0
TXN04121,USER3267,2026-01-03 20:41:00,19.251630502354985,electronics,Phoenix,0
TXN06624,USER2240,2026-01-05 14:24:00,153.380236437498,electronics,Los Angeles,0
TXN03292,USER3383,2026-01-03 06:52:00,128.33805115947,clothing,Chicago,0
TXN07050,USER3785,2026-01-05 21:30:00,310.8752872398388,clothing,Phoenix,0
TXN00829,USER1732,2026-01-01 13:49:00,483.1488173766332,electronics,Chicago,0
TXN01820,USER1441,2026-01-02 06:20:00,242.83372435108785,electronics,Phoenix,0
TXN02092,USER1431,2026-01-02 10:52:00,209.2518981736355,clothing,New York,0
TXN09885,USER4028,2026-01-07 20:45:00,254.83841942723618,groceries,Phoenix,0
TXN08426,USER2881,2026-01-06 20:26:00,438.1716903772256,groceries,Phoenix,0
TXN03832,USER3171,2026-01-03 15:52:00,466.0957594489333,clothing,New York,0
TXN00479,USER3544,2026-01-01 07:59:00,186.42935194605573,electronics,Phoenix,0
TXN08387,USER2869,2026-01-06 19:47:00,90.46630953139952,groceries,Los Angeles,0
TXN01556,USER2347,2026-01-02 01:56:00,405.77416083158795,groceries,New York,0
TXN06486,USER2071,2026-01-05 12:06:00,419.8718639163259,electronics,Houston,0
TXN07582,USER2310,2026-01-06 06:22:00,419.6150643466685,restaurant,Houston,0
TXN00826,USER2156,2026-01-01 13:46:00,124.81928216875814,restaurant,Phoenix,0
TXN09516,USER4280,2026-01-07 14:36:00,391.80953701490284,electronics,New York,0
TXN01063,USER4143,2026-01-01 17:43:00,106.8682485260989,groceries,Phoenix,0
TXN04060,USER1446,2026-01-03 19:40:00,107.93775757822739,clothing,Chicago,0
TXN07863,USER3286,2026-01-06 11:03:00,92.5198950149147,clothing,Houston,0
TXN05658,USER4319,2026-01-04 22:18:00,109.11385905359487,restaurant,Chicago,0
TXN00015,USER4444,2026-01-01 00:15:00,284.0168845665445,electronics,Houston,0
TXN09258,USER3208,2026-01-07 10:18:00,266.3572248213553,clothing,Phoenix,0
TXN06315,USER4630,2026-01-05 09:15:00,104.47293230656503,electronics,Los Angeles,0
TXN08564,USER3381,2026-01-06 22:44:00,164.46692791650034,restaurant,Houston,0
TXN00319,USER4029,2026-01-01 05:19:00,302.1098982794495,clothing,Houston,0
TXN00260,USER2257,2026-01-01 04:20:00,399.06708063032175,restaurant,Chicago,0
TXN02684,USER2646,2026-01-02 20:44:00,139.10198838998562,clothing,Phoenix,0
TXN07534,USER3798,2026-01-06 05:34:00,459.35233917569326,electronics,Los Angeles,0
TXN00048,USER1189,2026-01-01 00:48:00,239.59292734965598,restaurant,Chicago,0
TXN03596,USER4032,2026-01-03 11:56:00,151.85395390866262,restaurant,New York,0
TXN02324,USER4977,2026-01-02 14:44:00,72.42995513076022,restaurant,Houston,0
TXN06334,USER3377,2026-01-05 09:34:00,432.26918149678374,groceries,Houston,0
TXN05578,USER1314,2026-01-04 20:58:00,104.57734284879233,electronics,Houston,0
TXN08544,USER4218,2026-01-06 22:24:00,44.561804666287735,groceries,Houston,0
TXN03760,USER3630,2026-01-03 14:40:00,65.12702528666483,clothing,Chicago,0
TXN03914,USER4471,2026-01-03 17:14:00,218.5223800713916,groceries,New York,0
TXN02806,USER3793,2026-01-02 22:46:00,358.91527620148594,electronics,Houston,0
TXN01867,USER2599,2026-01-02 07:07:00,468.06279981746263,restaurant,Houston,0
TXN07746,USER1482,2026-01-06 09:06:00,480.32327910187405,groceries,Los Angeles,0
TXN00701,USER1956,2026-01-01 11:41:00,68.98529325771158,electronics,New York,0
TXN00945,USER1470,2026-01-01 15:45:00,207.7247962957035,clothing,Los Angeles,0
TXN08248,USER2600,2026-01-06 17:28:00,192.44553100883672,restaurant,Los Angeles,0
TXN08472,USER4793,2026-01-06 21:12:00,93.15957403350623,clothing,Los Angeles,0
TXN04940,USER1112,2026-01-04 10:20:00,243.79358602388479,groceries,Chicago,0
TXN04931,USER2309,2026-01-04 10:11:00,123.74561727207652,electronics,Los Angeles,0
TXN01863,USER4547,2026-01-02 07:03:00,387.90910627625726,restaurant,Los Angeles,0
TXN09984,USER3953,2026-01-07 22:24:00,23.0796477075586,restaurant,Los Angeles,0
TXN06847,USER2257,2026-01-05 18:07:00,161.7816959967241,clothing,Chicago,0
TXN03474,USER1241,2026-01-03 09:54:00,338.66612823116895,clothing,Los Angeles,0
TXN06198,USER1644,2026-01-05 07:18:00,476.2743516255361,groceries,Los Angeles,0
TXN07372,USER1874,2026-01-06 02:52:00,41.4262735963178,electronics,Houston,0
TXN00713,USER1284,2026-01-01 11:53:00,187.15469200384874,electronics,Los Angeles,0
TXN06749,USER3935,2026-01-05 16:29:00,396.75722006299355,clothing,New York,0
TXN06343,USER1140,2026-01-05 09:43:00,453.4931804602495,restaurant,Los Angeles,0
TXN03048,USER3711,2026-01-03 02:48:00,245.66138796130872,restaurant,New York,0
TXN05636,USER2913,2026-01-04 21:56:00,307.0348333378288,restaurant,Phoenix,0
TXN09453,USER3508,2026-01-07 13:33:00,387.94368028025684,groceries,New York,0
TXN03839,USER2528,2026-01-03 15:59:00,176.2096813232398,groceries,Los Angeles,0
TXN08829,USER1490,2026-01-07 03:09:00,126.97711783646106,restaurant,Chicago,0
TXN06575,USER3108,2026-01-05 13:35:00,147.0012415563837,groceries,Chicago,0
TXN01602,USER4737,2026-01-02 02:42:00,224.51292387681374,groceries,Chicago,0
TXN03511,USER4088,2026-01-03 10:31:00,145.74246994611593,restaurant,Los Angeles,0
FRAUD00107,USER4118,2026-01-05 11:00:00,3551.3485280403756,electronics,Unknown,1
TXN04973,USER1413,2026-01-04 10:53:00,381.07483031488454,clothing,Chicago,0
TXN06559,USER3443,2026-01-05 13:19:00,28.077711566276395,electronics,New York,0
TXN06321,USER4453,2026-01-05 09:21:00,252.9616152409718,restaurant,Houston,0
TXN04215,USER1337,2026-01-03 22:15:00,350.8820549755161,electronics,Los Angeles,0
TXN09840,USER1865,2026-01-07 20:00:00,360.6632256728101,electronics,Houston,0
TXN08139,USER2964,2026-01-06 15:39:00,113.6204568243758,clothing,Chicago,0
TXN06718,USER2943,2026-01-05 15:58:00,460.57000816728794,electronics,New York,0
TXN03649,USER4633,2026-01-03 12:49:00,90.55241532092293,groceries,Phoenix,0
TXN03638,USER3581,2026-01-03 12:38:00,95.05035063420547,electronics,Phoenix,0
TXN06068,USER2271,2026-01-05 05:08:00,296.0783035864571,restaurant,Los Angeles,0
TXN07906,USER1186,2026-01-06 11:46:00,434.7680555715977,electronics,Los Angeles,0
TXN04184,USER3258,2026-01-03 21:44:00,58.26237442290759,groceries,Los Angeles,0
TXN02780,USER3289,2026-01-02 22:20:00,425.896116787844,clothing,Phoenix,0
TXN05879,USER2924,2026-01-05 01:59:00,436.50130599356714,clothing,New York,0
TXN06366,USER4522,2026-01-05 10:06:00,200.6702747113648,restaurant,Chicago,0
TXN03017,USER2399,2026-01-03 02:17:00,485.74330861043603,restaurant,Phoenix,0
TXN04029,USER3290,2026-01-03 19:09:00,369.62098144097325,clothing,Los Angeles,0
TXN00893,USER1455,2026-01-01 14:53:00,317.14812316338293,electronics,New York,0
TXN04290,USER1141,2026-01-03 23:30:00,209.5151319134489,groceries,Los Angeles,0
TXN02004,USER1934,2026-01-02 09:24:00,290.22978600488733,groceries,Phoenix,0
TXN06832,USER1954,2026-01-05 17:52:00,143.4987561433275,electronics,Los Angeles,0
TXN00050,USER3734,2026-01-01 00:50:00,492.4806940195114,electronics,Houston,0
TXN02555,USER3054,2026-01-02 18:35:00,387.18843061893693,electronics,Los Angeles,0
TXN06265,USER3942,2026-01-05 08:25:00,218.46128518560934,clothing,Los Angeles,0
TXN07871,USER2873,2026-01-06 11:11:00,472.9890645361667,groceries,New York,0
TXN05531,USER1009,2026-01-04 20:11:00,446.8123978409272,electronics,New York,0
TXN02123,USER2594,2026-01-02 11:23:00,334.331772471245,clothing,Los Angeles,0
TXN09199,USER4199,2026-01-07 09:19:00,390.2272152874452,clothing,Los Angeles,0
TXN07068,USER1698,2026-01-05 21:48:00,212.57412183521527,groceries,Los Angeles,0
FRAUD00042,USER1753,2026-01-02 18:00:00,2014.815230048582,electronics,Unknown,1
TXN09805,USER2172,2026-01-07 19:25:00,371.9444062452944,electronics,Phoenix,0
TXN02327,USER1021,2026-01-02 14:47:00,75.75918889991163,electronics,New York,0
FRAUD00108,USER4239,2026-01-05 12:00:00,4817.301862715134,electronics,Unknown,1
TXN04477,USER1700,2026-01-04 02:37:00,372.1061109465595,restaurant,Los Angeles,0
TXN06799,USER1012,2026-01-05 17:19:00,458.3166318674452,clothing,New York,0
TXN06567,USER1383,2026-01-05 13:27:00,256.2395170838112,electronics,Houston,0
TXN02737,USER2956,2026-01-02 21:37:00,397.22735293142995,clothing,Phoenix,0
TXN09019,USER4774,2026-01-07 06:19:00,355.36384104145094,clothing,Houston,0
TXN04568,USER2107,2026-01-04 04:08:00,411.73539228823245,electronics,Houston,0
TXN07788,USER2827,2026-01-06 09:48:00,425.41723247780845,clothing,Houston,0
TXN03541,USER3415,2026-01-03 11:01:00,273.2129675859741,clothing,Chicago,0
TXN05091,USER3341,2026-01-04 12:51:00,396.3904025840457,restaurant,Los Angeles,0
TXN05631,USER3971,2026-01-04 21:51:00,439.8059011818852,clothing,Los Angeles,0
TXN07504,USER3617,2026-01-06 05:04:00,318.90665660277233,clothing,Chicago,0
TXN01667,USER3079,2026-01-02 03:47:00,256.5354418266767,groceries,Chicago,0
TXN01173,USER1681,2026-01-01 19:33:00,483.6294774094252,clothing,Los Angeles,0
TXN03934,USER1689,2026-01-03 17:34:00,263.20066202063157,groceries,Los Angeles,0
TXN05770,USER1406,2026-01-05 00:10:00,350.32556727826426,clothing,Chicago,0
TXN00653,USER4059,2026-01-01 10:53:00,141.31866077334521,electronics,Phoenix,0
TXN07896,USER1162,2026-01-06 11:36:00,322.279364949879,clothing,New York,0
TXN06188,USER1973,2026-01-05 07:08:00,66.86619509843877,groceries,Los Angeles,0
TXN03153,USER3661,2026-01-03 04:33:00,309.6324778324076,clothing,Los Angeles,0
TXN07930,USER1305,2026-01-06 12:10:00,325.91125052922405,restaurant,Chicago,0
TXN01346,USER2141,2026-01-01 22:26:00,346.1846654323086,electronics,Phoenix,0
TXN05506,USER3121,2026-01-04 19:46:00,152.4644942864302,restaurant,Phoenix,0
TXN07471,USER4758,2026-01-06 04:31:00,112.178494746602,clothing,New York,0
TXN02129,USER1884,2026-01-02 11:29:00,149.41086027379762,clothing,Houston,0
TXN07161,USER3431,2026-01-05 23:21:00,372.99658871904467,restaurant,Los Angeles,0
TXN04295,USER4618,2026-01-03 23:35:00,87.1154722857451,electronics,Houston,0
TXN07873,USER1915,2026-01-06 11:13:00,237.4262417273787,groceries,Chicago,0
TXN08148,USER3987,2026-01-06 15:48:00,361.2732460426659,clothing,Phoenix,0
TXN05760,USER2111,2026-01-05 00:00:00,159.01390359799007,restaurant,Los Angeles,0
TXN00934,USER2256,2026-01-01 15:34:00,468.7198903599883,groceries,Chicago,0
TXN00341,USER4219,2026-01-01 05:41:00,189.67265105446089,electronics,Houston,0
TXN08584,USER3999,2026-01-06 23:04:00,73.27683799250381,restaurant,Houston,0
TXN01076,USER1235,2026-01-01 17:56:00,324.9752296322251,restaurant,Houston,0
TXN09226,USER2449,2026-01-07 09:46:00,99.6149489393108,electronics,New York,0
FRAUD00081,USER1006,2026-01-04 09:00:00,3352.656440320827,electronics,Unknown,1
TXN03653,USER1087,2026-01-03 12:53:00,205.29401983062252,electronics,New York,0
TXN02163,USER3263,2026-01-02 12:03:00,381.6085380790597,groceries,Houston,0
TXN07515,USER1709,2026-01-06 05:15:00,250.15842570212317,electronics,New York,0
TXN04332,USER3990,2026-01-04 00:12:00,360.8708961755835,clothing,New York,0
TXN04488,USER1601,2026-01-04 02:48:00,31.51326067901225,groceries,New York,0
TXN06944,USER2447,2026-01-05 19:44:00,286.5765024103685,restaurant,Chicago,0
TXN00610,USER3838,2026-01-01 10:10:00,325.28018526349206,electronics,Phoenix,0
TXN01240,USER3786,2026-01-01 20:40:00,484.5253739451998,restaurant,New York,0
TXN01334,USER2464,2026-01-01 22:14:00,280.32710422516624,electronics,New York,0
TXN09158,USER3828,2026-01-07 08:38:00,185.49196453682964,electronics,Los Angeles,0
TXN05384,USER3606,2026-01-04 17:44:00,27.181825019172166,electronics,Phoenix,0
TXN09623,USER4150,2026-01-07 16:23:00,435.74668981429926,clothing,Chicago,0
TXN04021,USER1587,2026-01-03 19:01:00,333.87717211834115,restaurant,Chicago,0
TXN08075,USER3746,2026-01-06 14:35:00,420.40573999139866,restaurant,Los Angeles,0
TXN07621,USER4973,2026-01-06 07:01:00,124.19454827706163,restaurant,Phoenix,0
TXN05931,USER2692,2026-01-05 02:51:00,29.736299740340055,groceries,Los Angeles,0
TXN00814,USER4222,2026-01-01 13:34:00,447.3098560364857,restaurant,New York,0
FRAUD00273,USER3675,2026-01-12 09:00:00,1339.734887086053,electronics,Unknown,1
TXN03948,USER3246,2026-01-03 17:48:00,202.4402059698715,groceries,Houston,0
TXN09011,USER4655,2026-01-07 06:11:00,348.37079379582593,groceries,Phoenix,0
TXN07129,USER3805,2026-01-05 22:49:00,54.38682519758986,groceries,New York,0
TXN01890,USER2333,2026-01-02 07:30:00,194.6372076093641,groceries,New York,0
TXN07935,USER2371,2026-01-06 12:15:00,464.5427666031722,electronics,Chicago,0
TXN08640,USER4558,2026-01-07 00:00:00,291.6302884211481,electronics,Phoenix,0
TXN03784,USER4390,2026-01-03 15:04:00,472.245076367842,groceries,Chicago,0
TXN00864,USER1510,2026-01-01 14:24:00,292.13831084993177,clothing,Houston,0
TXN07460,USER2449,2026-01-06 04:20:00,178.99569534485983,electronics,New York,0
TXN09913,USER1241,2026-01-07 21:13:00,248.87611652393713,electronics,New York,0
TXN07752,USER1952,2026-01-06 09:12:00,97.56599925697833,electronics,New York,0
TXN09273,USER2079,2026-01-07 10:33:00,189.3475399200192,electronics,Chicago,0
TXN06975,USER4984,2026-01-05 20:15:00,143.78410988117108,electronics,Houston,0
TXN05441,USER4563,2026-01-04 18:41:00,61.363094060975115,clothing,New York,0
TXN08974,USER3933,2026-01-07 05:34:00,275.19810773611806,groceries,Chicago,0
FRAUD00190,USER2067,2026-01-08 22:00:00,4796.1181681792295,travel,Unknown,1
TXN06200,USER3761,2026-01-05 07:20:00,392.0082348458079,groceries,Houston,0
TXN08924,USER4369,2026-01-07 04:44:00,76.08867473994337,electronics,Los Angeles,0
TXN04765,USER1820,2026-01-04 07:25:00,217.20946954872164,restaurant,Houston,0
TXN01283,USER4391,2026-01-01 21:23:00,225.89552588899562,clothing,Houston,0
TXN09242,USER2632,2026-01-07 10:02:00,171.12819297178325,restaurant,New York,0
TXN07308,USER4431,2026-01-06 01:48:00,238.32370661120697,restaurant,Phoenix,0
TXN09067,USER2082,2026-01-07 07:07:00,438.84173459477717,electronics,Chicago,0
TXN05395,USER3408,2026-01-04 17:55:00,69.57780127142817,electronics,Los Angeles,0
TXN04669,USER3468,2026-01-04 05:49:00,275.7558857412375,clothing,Phoenix,0
TXN09470,USER2590,2026-01-07 13:50:00,183.92156259972847,electronics,Houston,0
TXN08661,USER4182,2026-01-07 00:21:00,208.70536604973262,restaurant,Houston,0
TXN05729,USER3079,2026-01-04 23:29:00,73.11840614386418,clothing,New York,0
TXN05470,USER1882,2026-01-04 19:10:00,167.6511446305561,groceries,Chicago,0
TXN08966,USER2129,2026-01-07 05:26:00,402.3055916422795,electronics,Chicago,0
TXN06985,USER4103,2026-01-05 20:25:00,209.3634126942569,restaurant,Chicago,0
TXN04641,USER4435,2026-01-04 05:21:00,128.93034353130577,electronics,Chicago,0
TXN05455,USER2355,2026-01-04 18:55:00,318.7034963687964,electronics,New York,0
TXN07013,USER3271,2026-01-05 20:53:00,338.42920654551995,clothing,Chicago,0
TXN07343,USER4970,2026-01-06 02:23:00,218.1852842633254,clothing,Houston,0
TXN01715,USER3806,2026-01-02 04:35:00,466.4567594821949,electronics,New York,0
TXN01607,USER1536,2026-01-02 02:47:00,415.51479656554403,clothing,Phoenix,0
TXN08894,USER2092,2026-01-07 04:14:00,490.9892212647921,electronics,Los Angeles,0
TXN04751,USER2936,2026-01-04 07:11:00,219.63349375274248,electronics,New York,0
TXN06779,USER1653,2026-01-05 16:59:00,175.11274604494662,restaurant,Phoenix,0
TXN04330,USER2531,2026-01-04 00:10:00,31.839319949189104,groceries,Houston,0
TXN04583,USER2866,2026-01-04 04:23:00,270.6742759526831,electronics,Houston,0
TXN05721,USER3708,2026-01-04 23:21:00,291.7272116825243,restaurant,Phoenix,0
TXN05345,USER4402,2026-01-04 17:05:00,257.47832213250024,restaurant,Los Angeles,0
TXN01860,USER4472,2026-01-02 07:00:00,223.66301731810375,clothing,Phoenix,0
TXN02508,USER1001,2026-01-02 17:48:00,348.40514361985737,clothing,Phoenix,0
TXN01638,USER3713,2026-01-02 03:18:00,52.364178488874636,groceries,New York,0
TXN05467,USER2413,2026-01-04 19:07:00,241.41767252111254,groceries,Phoenix,0
FRAUD00110,USER3395,2026-01-05 14:00:00,1023.6701543907683,travel,Moscow,1
TXN08823,USER3048,2026-01-07 03:03:00,220.37796385167948,groceries,Phoenix,0
FRAUD00033,USER4696,2026-01-02 09:00:00,1410.139925150784,electronics,Moscow,1
TXN01954,USER4663,2026-01-02 08:34:00,99.6322337214215,clothing,Phoenix,0
